14.33,1931.05,0.91,0.82,15.3,3.45,15.4,
5.24,1889.01,0.23,0.26,7.99,3.45,15.8,
5.19,1889.03,0.23,0.27,7.8,3.45,16.07,
5.3,1889.02,0.23,0.27,7.9,3.45,16.19,
7.01,1904.08,0.32,0.5,8.18,3.45,16.3,
4.1,1896.1,0.18,0.22,6.47,3.45,16.44,
7.32,1904.09,0.32,0.5,8.28,3.45,16.74,
5.28,1890.03,0.22,0.3,7.61,3.45,16.9,
5.33,1886.07,0.23,0.31,7.61,3.45,17.85,
9.2,1905.08,0.32,0.61,8.37,3.45,19.57,
9.23,1905.09,0.33,0.63,8.28,3.45,19.74,
9.8,1906.02,0.34,0.69,8.47,3.45,19.87,
28.48,1929.07,0.92,1.51,17.3,3.45,29.93,
7.53,1932.08,0.61,0.48,13.5,3.46,8.83,
4.3,1885.06,0.28,0.29,7.9,3.46,13.98,
4.25,1895.01,0.21,0.17,6.57,3.46,16.52,
45.43,1957.01,1.74,3.41,27.6,3.46,16.72,
7.75,1904.1,0.32,0.5,8.28,3.46,17.63,
5.37,1886.08,0.23,0.31,7.71,3.46,17.72,
8.5,1905.05,0.32,0.57,8.28,3.46,18.63,
8.6,1905.06,0.32,0.58,8.28,3.46,18.74,
8.87,1905.07,0.32,0.6,8.28,3.46,19.21,
4.32,1885.05,0.28,0.29,8.09,3.47,13.71,
5.14,1888.12,0.23,0.26,8.28,3.47,14.95,
4.19,1895.02,0.21,0.18,6.57,3.47,16.33,
4.01,1896.09,0.18,0.22,6.28,3.47,16.54,
5.39,1890.04,0.22,0.3,7.61,3.47,17.26,
8.17,1904.11,0.31,0.49,8.47,3.47,18.08,
5.51,1886.09,0.23,0.32,7.71,3.47,18.15,
8.25,1904.12,0.31,0.49,8.47,3.47,18.16,
9.56,1906.03,0.35,0.69,8.47,3.47,19.26,
8.94,1905.04,0.32,0.55,8.37,3.47,19.48,
9.05,1905.03,0.32,0.54,8.37,3.47,19.83,
19.16,1928.07,0.82,1.27,17.1,3.47,21.08,
26.15,1929.06,0.91,1.5,17.1,3.47,27.94,
13.12,1926.08,0.66,1.24,17.4,3.48,12.49,
4.37,1885.04,0.29,0.3,8.28,3.48,13.55,
13.87,1931.06,0.9,0.79,15.1,3.48,15.06,
3.81,1896.08,0.18,0.22,6.28,3.48,15.7,
45.05,1957.04,1.73,3.41,27.9,3.48,16.12,
4.19,1895.03,0.21,0.18,6.57,3.48,16.36,
4.3,1894.12,0.21,0.16,6.57,3.48,16.67,
8.43,1905.01,0.31,0.51,8.47,3.48,18.46,
5.65,1886.1,0.22,0.32,7.71,3.48,18.56,
8.8,1905.02,0.31,0.52,8.47,3.48,19.17,
5.24,1888.11,0.23,0.27,8.28,3.49,15.22,
45.76,1956.11,1.77,3.43,27.5,3.49,17.12,
5.62,1890.05,0.22,0.3,7.71,3.49,17.79,
9.43,1906.04,0.35,0.7,8.47,3.49,18.88,
19.78,1928.08,0.82,1.29,17.1,3.49,21.76,
5.01,1932.07,0.63,0.49,13.6,3.5,5.84,
4.38,1885.03,0.29,0.3,8.18,3.5,13.73,
4.37,1895.04,0.2,0.19,6.85,3.5,16.39,
4.34,1894.11,0.21,0.17,6.66,3.5,16.54,
4.04,1896.07,0.18,0.23,6.28,3.5,16.64,
5.58,1890.06,0.22,0.3,7.71,3.5,17.68,
5.79,1886.11,0.22,0.33,7.71,3.5,18.97,
25.66,1929.05,0.9,1.48,17,3.5,27.7,
12.62,1926.07,0.65,1.24,17.5,3.51,11.87,
4.37,1885.02,0.3,0.3,8.37,3.51,13.38,
14.33,1931.07,0.89,0.76,15.1,3.51,15.52,
5.35,1888.1,0.23,0.28,8.18,3.51,15.72,
4.61,1895.05,0.2,0.2,6.95,3.51,17.08,
9.18,1906.05,0.36,0.71,8.56,3.51,18.05,
5.64,1886.12,0.22,0.33,7.8,3.51,18.19,
1316.94,2008.03,28.3,60.39,213.528,3.51,22.6,
21.17,1928.09,0.83,1.31,17.3,3.51,23,
4.24,1885.01,0.3,0.31,8.28,3.52,13.13,
5.38,1888.09,0.24,0.29,8.09,3.52,15.99,
4.34,1894.1,0.22,0.18,6.66,3.52,16.5,
4.7,1895.06,0.2,0.21,7.04,3.52,17.21,
5.58,1887.01,0.22,0.33,7.99,3.52,17.51,
5.54,1890.07,0.22,0.29,7.71,3.52,17.59,
4.32,1896.06,0.19,0.23,6.28,3.52,17.78,
25.28,1929.04,0.89,1.46,16.9,3.52,27.57,
4.77,1932.06,0.66,0.51,13.6,3.53,5.57,
4.34,1884.12,0.31,0.31,8.28,3.53,13.43,
883.04,2008.11,28.54,25.24,212.425,3.53,15.25,
5.54,1887.02,0.23,0.34,8.09,3.53,17.13,
4.72,1895.07,0.2,0.21,6.95,3.53,17.55,
4.4,1896.05,0.19,0.23,6.37,3.53,17.83,
9.3,1906.06,0.37,0.72,8.56,3.53,18.17,
21.6,1928.1,0.84,1.34,17.2,3.53,23.58,
12.11,1926.06,0.65,1.25,17.7,3.54,11.2,
4.35,1884.11,0.31,0.32,8.37,3.54,13.3,
13.9,1931.08,0.87,0.73,15.1,3.54,15.01,
47.7,1958.08,1.73,2.9,28.9,3.54,15.54,
5.25,1888.08,0.24,0.29,8.09,3.54,15.6,
4.48,1894.09,0.22,0.19,6.85,3.54,16.52,
5.41,1890.08,0.22,0.29,7.99,3.54,16.6,
4.79,1895.08,0.2,0.22,6.85,3.54,18.07,
4.44,1884.1,0.31,0.33,8.56,3.55,13.27,
4.59,1884.09,0.32,0.33,8.66,3.55,13.57,
5.32,1890.09,0.22,0.29,8.09,3.55,16.17,
5.67,1887.03,0.23,0.34,8.09,3.55,17.47,
4.42,1896.04,0.19,0.24,6.47,3.55,17.64,
4.82,1895.09,0.2,0.23,6.85,3.55,18.2,
9.06,1906.07,0.37,0.72,8.28,3.55,18.2,
25.43,1929.03,0.88,1.44,17,3.55,27.68,
5.51,1932.05,0.69,0.53,13.7,3.56,6.39,
4.74,1884.08,0.32,0.34,8.75,3.56,13.86,
5.14,1888.07,0.24,0.3,8.09,3.56,15.28,
4.41,1894.08,0.22,0.19,6.76,3.56,16.46,
5.8,1887.04,0.23,0.34,8.09,3.56,17.82,
23.06,1928.11,0.84,1.36,17.2,3.56,25.12,
11.56,1926.05,0.64,1.25,17.8,3.57,10.58,
11.83,1931.09,0.86,0.7,15,3.57,12.82,
4.46,1884.07,0.32,0.35,8.75,3.57,13.04,
5.08,1890.1,0.22,0.29,8.09,3.57,15.48,
4.38,1896.03,0.19,0.24,6.57,3.57,17.23,
4.75,1895.1,0.19,0.24,6.85,3.57,17.94,
5.9,1887.05,0.23,0.34,8.09,3.57,18.08,
9.73,1906.08,0.38,0.73,8.47,3.57,18.97,
935.96,2003.05,16.19,33.14,183.5,3.57,23.59,
24.99,1929.02,0.87,1.42,17.1,3.57,27.13,
4.46,1884.06,0.32,0.36,8.85,3.58,12.91,
5.01,1888.06,0.24,0.31,7.99,3.58,15.08,
4.25,1894.07,0.23,0.2,6.57,3.58,16.29,
4.59,1895.11,0.19,0.24,6.85,3.58,17.34,
4.45,1896.02,0.19,0.24,6.57,3.58,17.52,
5.73,1887.06,0.24,0.35,7.99,3.58,17.71,
23.15,1928.12,0.85,1.38,17.1,3.58,25.3,
6.28,1932.04,0.71,0.54,13.9,3.59,7.19,
4.65,1884.05,0.32,0.36,8.85,3.59,13.47,
4.71,1890.11,0.22,0.29,7.9,3.59,14.75,
4.32,1895.12,0.19,0.25,6.76,3.59,16.55,
46.44,1956.12,1.74,3.41,27.6,3.59,17.2,
10.03,1906.09,0.38,0.74,8.56,3.59,19.2,
11.48,1926.04,0.63,1.25,17.9,3.6,10.4,
10.25,1931.1,0.85,0.67,14.9,3.6,11.15,
5.06,1884.04,0.32,0.37,9.04,3.6,14.35,
4.6,1890.12,0.22,0.29,7.9,3.6,14.44,
5.3,1884.03,0.33,0.38,9.23,3.6,14.74,
5.17,1888.05,0.24,0.32,8.09,3.6,15.39,
4.27,1896.01,0.19,0.25,6.66,3.6,16.58,
46.78,1957.05,1.73,3.41,28,3.6,16.6,
4.34,1894.06,0.23,0.21,6.57,3.6,16.61,
5.59,1887.07,0.24,0.35,7.9,3.6,17.43,
5.25,1891.11,0.22,0.34,7.52,3.6,17.67,
5.41,1891.12,0.22,0.34,7.52,3.6,18.21,
5.51,1892.01,0.22,0.34,7.33,3.6,19.02,
24.86,1929.01,0.86,1.4,17.1,3.6,27.08,
5.32,1884.02,0.33,0.39,9.23,3.61,14.81,
4.95,1891.05,0.22,0.31,7.99,3.61,15.57,
4.77,1891.07,0.22,0.32,7.71,3.61,15.62,
4.85,1891.06,0.22,0.32,7.8,3.61,15.66,
4.93,1891.08,0.22,0.32,7.71,3.61,16.16,
5.45,1887.08,0.24,0.35,7.99,3.61,16.74,
5.33,1891.09,0.22,0.33,7.61,3.61,17.71,
5.33,1891.1,0.22,0.33,7.61,3.61,17.72,
9.73,1906.1,0.39,0.75,8.75,3.61,18.1,
5.52,1892.02,0.22,0.35,7.33,3.61,19.04,
8.26,1932.03,0.74,0.56,14,3.62,9.41,
11.81,1926.03,0.62,1.25,17.8,3.62,10.71,
10.39,1931.11,0.83,0.64,14.7,3.62,11.42,
5.68,1882.06,0.32,0.44,10.56,3.62,14.33,
5.18,1884.01,0.33,0.39,9.23,3.62,14.43,
5.71,1882.05,0.32,0.44,10.47,3.62,14.57,
5.34,1883.12,0.33,0.4,9.23,3.62,14.9,
5.78,1882.04,0.32,0.44,10.37,3.62,14.92,
5.1,1888.04,0.24,0.33,8.18,3.62,15.02,
5.38,1883.1,0.33,0.41,9.23,3.62,15.05,
4.81,1891.03,0.22,0.3,7.99,3.62,15.05,
5.78,1882.03,0.32,0.44,10.28,3.62,15.09,
5.79,1882.02,0.32,0.44,10.28,3.62,15.15,
5.47,1883.08,0.33,0.41,9.32,3.62,15.2,
5.46,1883.11,0.33,0.4,9.13,3.62,15.41,
4.97,1891.04,0.22,0.31,8.09,3.62,15.41,
4.84,1891.01,0.22,0.29,7.8,3.62,15.43,
4.9,1891.02,0.22,0.3,7.9,3.62,15.48,
5.53,1883.09,0.33,0.41,9.23,3.62,15.49,
5.92,1882.01,0.32,0.44,10.18,3.62,15.68,
5.38,1887.09,0.24,0.35,7.9,3.62,16.68,
4.4,1894.05,0.23,0.22,6.57,3.62,16.81,
5.68,1883.02,0.32,0.43,10.09,3.63,14.76,
5.08,1888.03,0.25,0.34,8.28,3.63,14.81,
5.75,1883.03,0.32,0.42,9.99,3.63,15.05,
5.81,1882.11,0.32,0.43,10.09,3.63,15.19,
6,1882.07,0.32,0.43,10.47,3.63,15.24,
5.81,1883.01,0.32,0.43,9.99,3.63,15.27,
5.77,1883.05,0.32,0.42,9.8,3.63,15.34,
5.84,1882.12,0.32,0.43,9.99,3.63,15.38,
5.87,1883.04,0.32,0.42,9.9,3.63,15.48,
6.18,1882.08,0.32,0.43,10.56,3.63,15.53,
6.07,1882.1,0.32,0.43,10.18,3.63,15.76,
5.2,1887.1,0.25,0.36,7.99,3.63,15.88,
5.82,1883.06,0.33,0.42,9.51,3.63,15.9,
5.73,1883.07,0.33,0.41,9.32,3.63,15.95,
6.01,1881.12,0.32,0.44,10.18,3.63,15.96,
6.24,1882.09,0.32,0.43,10.28,3.63,16.08,
6.19,1881.11,0.32,0.44,10.18,3.63,16.48,
9.93,1906.11,0.39,0.75,8.85,3.63,18.14,
5.58,1892.03,0.23,0.35,7.14,3.63,19.74,
6.15,1881.1,0.31,0.45,10.28,3.64,16.26,
4.57,1894.04,0.24,0.23,6.57,3.64,17.43,
5.57,1892.04,0.23,0.35,7.04,3.64,19.94,
8.44,1931.12,0.82,0.61,14.6,3.65,9.31,
8.23,1932.02,0.77,0.58,14.1,3.65,9.34,
12.67,1926.02,0.62,1.25,17.9,3.65,11.39,
5.28,1888.02,0.25,0.34,8.28,3.65,15.42,
5.3,1887.11,0.25,0.36,8.09,3.65,15.95,
6.25,1881.09,0.31,0.45,10.18,3.65,16.72,
6.2,1881.08,0.3,0.46,9.8,3.65,17.29,
9.84,1906.12,0.4,0.76,8.94,3.65,17.66,
5.57,1892.05,0.23,0.35,7.04,3.65,19.91,
5.27,1887.12,0.25,0.36,8.28,3.66,15.46,
4.51,1894.03,0.24,0.24,6.57,3.66,17.19,
6.35,1881.07,0.3,0.46,9.61,3.66,18.12,
5.54,1892.06,0.23,0.36,7.04,3.66,19.77,
5.31,1888.01,0.25,0.35,8.37,3.67,15.36,
9.56,1907.01,0.4,0.75,8.85,3.67,17.22,
6.5,1881.05,0.29,0.47,9.51,3.67,18.87,
6.58,1881.06,0.29,0.47,9.51,3.67,19.03,
8.3,1932.01,0.79,0.59,14.3,3.68,9.31,
12.65,1926.01,0.61,1.25,17.9,3.68,11.34,
4.38,1894.02,0.24,0.24,6.76,3.68,16.2,
6.22,1881.04,0.28,0.47,9.61,3.68,17.95,
5.54,1892.07,0.23,0.36,7.23,3.68,19.21,
1370.47,2008.04,28.44,57.38,214.823,3.68,23.35,
9.26,1907.02,0.41,0.74,9.04,3.69,16.22,
6.17,1881.02,0.27,0.48,9.51,3.69,18.15,
6.24,1881.03,0.28,0.48,9.51,3.69,18.27,
5.62,1892.08,0.23,0.36,7.33,3.69,19.2,
1216.95,2008.09,28.85,45.95,218.783,3.69,20.36,
12.46,1925.12,0.6,1.25,17.9,3.7,11.15,
8.35,1907.03,0.41,0.74,8.94,3.7,14.69,
4.41,1893.12,0.25,0.26,7.04,3.7,15.61,
4.32,1894.01,0.25,0.25,6.85,3.7,15.74,
6.19,1881.01,0.27,0.49,9.42,3.7,18.47,
5.48,1892.09,0.24,0.36,7.33,3.7,18.69,
12.26,1925.11,0.6,1.22,18,3.71,10.89,
4.5,1893.1,0.25,0.28,7.33,3.71,15.27,
4.57,1893.11,0.25,0.27,7.14,3.71,15.94,
5.59,1892.1,0.24,0.37,7.33,3.71,19.04,
66.5,1961.05,1.94,3.05,29.8,3.71,20.6,
40.35,1957.11,1.78,3.4,28.4,3.72,13.74,
4.08,1893.08,0.25,0.3,6.95,3.72,14.59,
8.39,1907.04,0.41,0.73,8.94,3.72,14.67,
4.37,1893.09,0.25,0.29,7.23,3.72,15.01,
921.91,2009.06,25.59,,215.693,3.72,16.07,
11.89,1925.1,0.59,1.2,17.7,3.73,10.72,
4.18,1893.07,0.25,0.31,7.23,3.73,14.35,
4.61,1893.06,0.25,0.32,7.42,3.73,15.42,
4.84,1893.05,0.24,0.32,7.61,3.73,15.78,
5.57,1892.11,0.24,0.37,7.52,3.73,18.46,
5.84,1880.12,0.26,0.49,9.51,3.73,NA,
11.51,1925.09,0.59,1.17,17.7,3.74,10.36,
8.1,1907.05,0.42,0.72,9.13,3.74,13.79,
5.31,1893.03,0.24,0.34,7.8,3.74,16.9,
52.5,1958.11,1.74,2.89,29,3.74,16.99,
5.31,1893.04,0.24,0.33,7.71,3.74,17.1,
5.51,1892.12,0.24,0.37,7.61,3.74,18.01,
64.12,1961.03,1.94,3.09,29.8,3.74,19.84,
1354.87,2008.02,28.11,62.32,211.693,3.74,23.49,
1378.76,2008.01,27.92,64.25,211.08,3.74,24.01,
7.84,1907.06,0.42,0.71,9.23,3.75,13.14,
5.51,1893.02,0.24,0.35,7.99,3.75,17.13,
5.61,1893.01,0.24,0.36,7.9,3.75,17.66,
5.61,1880.11,0.26,0.48,9.42,3.75,NA,
11.25,1925.08,0.58,1.14,17.7,3.76,10.11,
9.06,1909.01,0.4,0.6,8.94,3.76,14.76,
48.96,1958.09,1.73,2.88,28.9,3.76,15.93,
11.1,1925.07,0.58,1.12,17.7,3.77,9.96,
8.14,1907.07,0.42,0.7,9.23,3.77,13.59,
8.8,1909.02,0.41,0.61,9.04,3.77,14.17,
9.03,1908.12,0.4,0.58,9.04,3.77,14.58,
8.83,1908.11,0.4,0.59,8.94,3.78,14.44,
62.17,1961.02,1.94,3.15,29.8,3.78,19.23,
65.83,1961.04,1.94,3.07,29.8,3.78,20.38,
5.33,1880.1,0.25,0.47,9.32,3.78,NA,
10.8,1925.06,0.58,1.09,17.5,3.79,9.8,
7.53,1907.08,0.43,0.69,9.23,3.79,12.51,
8.27,1908.1,0.41,0.59,8.85,3.79,13.69,
8.92,1909.03,0.41,0.63,9.04,3.79,14.34,
10.61,1925.05,0.57,1.06,17.3,3.8,9.73,
7.45,1907.09,0.43,0.69,9.23,3.8,12.33,
8.17,1908.09,0.41,0.6,8.75,3.8,13.7,
9.32,1909.04,0.41,0.64,9.23,3.8,14.65,
50.95,1958.1,1.74,2.88,28.9,3.8,16.56,
47.55,1957.06,1.73,3.42,28.1,3.8,16.73,
54.81,1960.09,1.95,3.27,29.6,3.8,17.05,
56.51,1960.08,1.95,3.27,29.6,3.8,17.58,
8.26,1908.08,0.41,0.61,8.75,3.81,13.88,
9.63,1909.05,0.42,0.66,9.32,3.81,14.95,
968.8,2008.1,28.7,35.59,216.573,3.81,16.38,
846.63,2003.03,16.22,30.32,184.2,3.81,21.31,
5.18,1880.09,0.25,0.46,9.32,3.81,NA,
10.28,1925.04,0.57,1.04,17.2,3.82,9.48,
6.64,1907.1,0.43,0.68,9.32,3.82,10.83,
7.64,1908.06,0.42,0.62,8.66,3.82,13.05,
7.92,1908.07,0.42,0.61,8.75,3.82,13.35,
9.8,1909.06,0.42,0.67,9.42,3.82,15.04,
10.39,1925.03,0.56,1.01,17.3,3.83,9.52,
7.63,1908.05,0.42,0.63,8.66,3.83,13.08,
65.06,1963.01,2.14,3.68,30.4,3.83,19.26,
1123.98,2004.03,18.02,52,187.4,3.83,26.88,
5.19,1880.08,0.24,0.45,9.23,3.83,NA,
6.25,1907.11,0.44,0.67,8.94,3.84,10.59,
7.24,1908.04,0.43,0.63,8.66,3.84,12.45,
9.94,1909.07,0.42,0.69,9.42,3.84,15.23,
56.8,1960.12,1.95,3.27,29.8,3.84,17.56,
59.72,1961.01,1.95,3.21,29.8,3.84,18.47,
68.05,1962.04,2.05,3.4,30.2,3.84,20.66,
10.67,1925.02,0.56,0.98,17.2,3.85,9.83,
6.57,1907.12,0.44,0.66,8.75,3.85,11.33,
6.87,1908.03,0.43,0.64,8.56,3.85,11.98,
10.18,1909.08,0.43,0.7,9.51,3.85,15.42,
10.58,1925.01,0.55,0.96,17.3,3.86,9.69,
6.6,1908.02,0.43,0.65,8.56,3.86,11.55,
10.19,1909.09,0.43,0.72,9.61,3.86,15.25,
53.49,1958.12,1.75,2.89,28.9,3.86,17.36,
62.64,1962.12,2.13,3.67,30.4,3.86,18.59,
5.01,1880.07,0.24,0.44,9.23,3.86,NA,
6.85,1908.01,0.44,0.65,8.66,3.87,11.9,
10.23,1909.1,0.43,0.73,9.8,3.87,14.99,
62.99,1962.05,2.05,3.44,30.2,3.87,19.09,
867.81,2002.09,15.79,30.34,181,3.87,22.36,
10.16,1924.12,0.55,0.93,17.3,3.88,9.31,
65.62,1961.06,1.94,3.03,29.8,3.88,20.33,
1403.22,2008.05,28.57,54.38,216.632,3.88,23.69,
9.64,1924.11,0.55,0.93,17.2,3.89,8.89,
10.18,1909.11,0.44,0.75,9.9,3.89,14.75,
53.73,1960.1,1.95,3.27,29.8,3.89,16.61,
1281.47,2008.08,28.8,47.76,219.086,3.89,21.39,
4.79,1880.06,0.23,0.44,9.23,3.89,NA,
10.3,1909.12,0.44,0.76,9.99,3.9,14.75,
55.84,1960.07,1.95,3.26,29.6,3.9,17.38,
837.03,2003.02,16.17,29.41,183.1,3.9,21.21,
9.13,1924.1,0.55,0.94,17.2,3.91,8.42,
10.08,1910.01,0.44,0.76,9.9,3.91,14.55,
55.63,1962.06,2.06,3.47,30.2,3.91,16.83,
4.77,1880.05,0.23,0.43,9.42,3.91,NA,
9.72,1910.02,0.45,0.76,9.9,3.92,14,
9.96,1910.03,0.45,0.75,10.09,3.92,14.05,
43.98,1957.09,1.76,3.47,28.3,3.92,15.16,
60.04,1962.11,2.11,3.62,30.4,3.92,17.85,
65.92,1963.02,2.14,3.7,30.4,3.92,19.47,
65.44,1961.07,1.95,3.04,30,3.92,20.15,
68,1961.1,1.98,3.1,30,3.92,20.92,
9.25,1924.09,0.55,0.94,17.1,3.93,8.58,
9.72,1910.04,0.45,0.75,10.18,3.93,13.56,
9.56,1910.05,0.45,0.75,9.99,3.93,13.57,
45.84,1957.08,1.75,3.45,28.3,3.93,15.87,
56.17,1962.1,2.1,3.58,30.4,3.93,16.74,
48.51,1957.07,1.74,3.44,28.3,3.93,16.87,
55.47,1960.11,1.95,3.27,29.8,3.93,17.15,
65.67,1963.03,2.15,3.71,30.5,3.93,19.29,
70.14,1963.05,2.18,3.8,30.5,3.93,20.51,
70.29,1962.03,2.04,3.37,30.1,3.93,21.44,
9.34,1924.08,0.54,0.95,17,3.94,8.72,
9.1,1910.06,0.46,0.75,9.9,3.94,13.02,
71.08,1961.11,2,3.14,30,3.94,21.86,
854.63,2002.1,15.88,29.42,181.3,3.94,21.95,
5.18,1880.04,0.22,0.42,9.7,3.94,NA,
8.64,1910.07,0.46,0.74,9.9,3.95,12.34,
8.85,1910.08,0.46,0.74,9.8,3.95,12.75,
9.03,1924.07,0.54,0.95,17.1,3.96,8.38,
8.91,1910.09,0.46,0.74,9.7,3.96,12.94,
9.32,1910.1,0.47,0.74,9.42,3.96,13.92,
54.77,1959.02,1.76,3.04,28.9,3.96,17.76,
890.03,2003.04,16.2,31.73,183.8,3.96,22.42,
9.05,1910.12,0.47,0.73,9.23,3.97,13.74,
41.24,1957.1,1.77,3.44,28.3,3.97,14.15,
9.31,1910.11,0.47,0.73,9.23,3.97,14.16,
68.76,1963.04,2.17,3.75,30.5,3.97,20.15,
5.3,1880.03,0.22,0.41,10.09,3.97,NA,
8.63,1924.06,0.54,0.96,17,3.98,8.05,
9.27,1911.01,0.47,0.72,9.23,3.98,14.05,
9.43,1911.02,0.47,0.71,8.94,3.98,14.72,
58,1962.09,2.08,3.53,30.4,3.98,17.32,
58.52,1962.08,2.07,3.51,30.3,3.98,17.57,
67.26,1961.09,1.96,3.05,30,3.98,20.71,
992.54,2003.07,16.31,35.89,183.9,3.98,24.86,
8.47,1924.05,0.54,0.96,17,3.99,7.9,
9.32,1911.03,0.47,0.7,9.04,3.99,14.37,
9.28,1911.04,0.47,0.68,8.75,3.99,14.75,
9.48,1911.05,0.47,0.67,8.75,3.99,15.05,
9.67,1911.06,0.47,0.66,8.75,3.99,15.33,
56.16,1959.03,1.77,3.11,28.9,3.99,18.2,
70.11,1963.06,2.2,3.84,30.6,3.99,20.38,
5.2,1880.02,0.21,0.4,9.99,3.99,NA,
8.67,1911.09,0.47,0.63,9.23,4,13,
8.72,1911.1,0.47,0.61,9.23,4,13.07,
9.17,1911.08,0.47,0.64,9.13,4,13.9,
9.63,1911.07,0.47,0.65,8.85,4,15.08,
70.98,1963.08,2.21,3.92,30.7,4,20.47,
1202.25,2005.06,20.93,63.36,194.5,4,26.06,
8.5,1924.04,0.54,0.96,17,4.01,7.92,
9.07,1911.11,0.47,0.6,9.13,4.01,13.73,
9.12,1912.01,0.47,0.6,9.13,4.01,13.79,
9.11,1911.12,0.47,0.59,9.04,4.01,13.93,
56.97,1962.07,2.07,3.49,30.3,4.01,17.14,
1257.33,2008.07,28.76,49.56,219.964,4.01,20.9,
55.62,1959.01,1.76,2.96,29,4.02,17.98,
69.07,1963.07,2.2,3.88,30.7,4.02,19.97,
5.11,1880.01,0.21,0.39,9.99,4.02,NA,
8.7,1924.03,0.54,0.97,17.1,4.03,8.06,
899.18,2002.12,16.07,27.59,180.9,4.03,23.1,
8.87,1924.02,0.53,0.97,17.2,4.04,8.16,
67.79,1961.08,1.95,3.04,29.9,4.04,20.94,
70.22,1962.02,2.03,3.31,30.1,4.04,21.45,
4.92,1879.12,0.2,0.38,9.7,4.04,NA,
9.33,1916.01,0.44,0.93,10.4,4.05,12.54,
9.04,1912.02,0.47,0.61,9.23,4.05,13.53,
895.84,2003.01,16.12,28.5,181.7,4.05,22.89,
909.93,2002.11,15.98,28.51,181.3,4.05,23.34,
4.93,1879.11,0.2,0.37,9.42,4.05,NA,
8.83,1924.01,0.53,0.98,17.3,4.06,8.07,
71.74,1961.12,2.02,3.19,30,4.06,22.04,
9.2,1916.02,0.45,0.99,10.4,4.07,12.35,
9.48,1915.12,0.43,0.88,10.3,4.07,12.88,
4.68,1879.1,0.2,0.37,8.94,4.07,NA,
9.17,1916.03,0.46,1.04,10.5,4.08,12.18,
9.46,1915.11,0.43,0.85,10.3,4.08,12.86,
9.3,1912.03,0.47,0.62,9.42,4.08,13.64,
72.85,1963.09,2.21,3.96,30.7,4.08,20.96,
69.07,1962.01,2.03,3.25,30,4.08,21.2,
1143.36,2004.02,17.81,50.91,186.2,4.08,27.65,
8.55,1923.12,0.53,0.98,17.3,4.09,7.81,
4.22,1879.09,0.2,0.36,8.47,4.09,NA,
9.07,1916.04,0.47,1.1,10.6,4.1,11.91,
9.14,1915.1,0.43,0.82,10.2,4.1,12.55,
1341.25,2008.06,28.71,51.37,218.815,4.1,22.41,
1117.21,2004.1,19.25,58.03,190.9,4.1,25.41,
1479.22,2007.12,27.73,66.18,210.036,4.1,25.95,
4.07,1879.08,0.19,0.36,8.18,4.1,NA,
8.27,1923.11,0.53,0.96,17.3,4.11,7.55,
8.66,1915.09,0.43,0.79,10.1,4.11,12.01,
9.27,1916.05,0.48,1.15,10.7,4.11,12.03,
73.03,1963.1,2.23,3.98,30.8,4.11,20.89,
9.59,1912.04,0.47,0.63,9.7,4.12,13.65,
57.1,1959.04,1.78,3.21,29,4.12,18.43,
72.62,1963.11,2.26,4,30.8,4.12,20.72,
4.04,1879.07,0.19,0.35,8.18,4.12,NA,
8.35,1915.08,0.43,0.76,10.1,4.13,11.58,
9.36,1916.06,0.5,1.21,10.8,4.13,12,
74.17,1963.12,2.28,4.02,30.9,4.13,21.04,
1117.66,2004.09,19.16,57.77,189.9,4.13,25.66,
8.03,1923.1,0.53,0.93,17.3,4.14,7.32,
9.23,1916.07,0.51,1.26,10.8,4.14,11.79,
1178.28,2005.05,20.7,62.35,194.4,4.14,25.64,
3.96,1879.06,0.19,0.35,8.09,4.14,NA,
8.01,1915.07,0.43,0.73,10.1,4.15,11.11,
57.26,1960.06,1.95,3.26,29.6,4.15,17.82,
77.39,1964.02,2.31,4.13,30.9,4.15,21.83,
85.44,1964.11,2.48,4.52,31.2,4.15,23.23,
1463.39,2007.11,27.48,70.32,210.177,4.15,25.72,
1132.52,2004.01,17.6,49.83,185.2,4.15,27.65,
3.94,1879.05,0.19,0.34,8.18,4.15,NA,
8.15,1923.09,0.53,0.91,17.2,4.16,7.46,
8.04,1915.06,0.43,0.7,10.1,4.16,11.15,
8.37,1914.01,0.48,0.62,10,4.16,11.64,
9.3,1916.08,0.52,1.31,10.9,4.16,11.73,
9.58,1912.05,0.47,0.64,9.7,4.16,13.65,
8.32,1914.03,0.47,0.6,9.9,4.17,11.69,
8.48,1914.02,0.47,0.61,9.9,4.17,11.91,
9.68,1916.09,0.53,1.37,11.1,4.17,11.94,
76.45,1964.01,2.3,4.07,30.9,4.17,21.63,
80.24,1964.06,2.38,4.33,31,4.17,22.3,
1199.63,2005.02,19.97,59.73,191.8,4.17,26.74,
3.77,1879.04,0.19,0.33,8.18,4.17,NA,
7.95,1915.05,0.42,0.67,10.1,4.18,11.03,
8.04,1913.12,0.48,0.63,10,4.18,11.17,
8.12,1914.04,0.46,0.59,9.8,4.18,11.52,
83.96,1964.12,2.5,4.55,31.2,4.18,22.75,
1222.24,2005.07,21.11,64.43,195.4,4.18,26.28,
8.1,1923.08,0.52,0.88,17.1,4.19,7.44,
8.14,1915.04,0.42,0.64,10,4.19,11.4,
8.13,1914.06,0.45,0.58,9.9,4.19,11.43,
